Country,League,Season,data,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,rodada,hora,cidade
Brazil,Serie A,2024,27/04/2024,20:00,Vasco,Criciuma,0.0,4.0,A,1.67,3.65,6.11,1.73,3.75,6.11,1.66,3.57,5.58,,,,4.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/04/2024,20:00,Vasco,Criciuma,0.0,4.0,A,1.67,3.65,6.11,1.73,3.75,6.11,1.66,3.57,5.58,,,,4.0,18:30,"Cuiaba, Brazil"
Brazil,Serie A,2024,27/04/2024,20:00,Vasco,Criciuma,0.0,4.0,A,1.67,3.65,6.11,1.73,3.75,6.11,1.66,3.57,5.58,,,,4.0,?,Salvador; Brazil
Brazil,Serie A,2024,27/04/2024,22:30,Cuiaba,Atletico-MG,0.0,3.0,A,3.65,2.86,2.44,3.74,3.0,2.5,3.51,2.85,2.35,,,,4.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,27/04/2024,22:30,Cuiaba,Atletico-MG,0.0,3.0,A,3.65,2.86,2.44,3.74,3.0,2.5,3.51,2.85,2.35,,,,4.0,18:30,"Cuiaba, Brazil"
Brazil,Serie A,2024,27/04/2024,22:30,Cuiaba,Atletico-MG,0.0,3.0,A,3.65,2.86,2.44,3.74,3.0,2.5,3.51,2.85,2.35,,,,4.0,?,Salvador; Brazil
Brazil,Serie A,2024,28/04/2024,01:00,Bahia,Gremio,1.0,0.0,H,1.74,3.94,4.84,1.79,3.94,5.0,1.72,3.76,4.65,,,,4.0,11:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/04/2024,01:00,Bahia,Gremio,1.0,0.0,H,1.74,3.94,4.84,1.79,3.94,5.0,1.72,3.76,4.65,,,,4.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,28/04/2024,01:00,Bahia,Gremio,1.0,0.0,H,1.74,3.94,4.84,1.79,3.94,5.0,1.72,3.76,4.65,,,,4.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,28/04/2024,01:00,Bahia,Gremio,1.0,0.0,H,1.74,3.94,4.84,1.79,3.94,5.0,1.72,3.76,4.65,,,,4.0,18:30,"Fortaleza, Brazil"
Brazil,Serie A,2024,28/04/2024,01:00,Bahia,Gremio,1.0,0.0,H,1.74,3.94,4.84,1.79,3.94,5.0,1.72,3.76,4.65,,,,4.0,18:30,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,28/04/2024,01:00,Bahia,Gremio,1.0,0.0,H,1.74,3.94,4.84,1.79,3.94,5.0,1.72,3.76,4.65,,,,4.0,20:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,28/04/2024,15:00,Flamengo RJ,Botafogo RJ,0.0,2.0,A,1.59,4.15,5.95,1.61,4.28,6.0,1.58,3.98,5.58,,,,4.0,11:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/04/2024,15:00,Flamengo RJ,Botafogo RJ,0.0,2.0,A,1.59,4.15,5.95,1.61,4.28,6.0,1.58,3.98,5.58,,,,4.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,28/04/2024,15:00,Flamengo RJ,Botafogo RJ,0.0,2.0,A,1.59,4.15,5.95,1.61,4.28,6.0,1.58,3.98,5.58,,,,4.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,28/04/2024,15:00,Flamengo RJ,Botafogo RJ,0.0,2.0,A,1.59,4.15,5.95,1.61,4.28,6.0,1.58,3.98,5.58,,,,4.0,18:30,"Fortaleza, Brazil"
Brazil,Serie A,2024,28/04/2024,15:00,Flamengo RJ,Botafogo RJ,0.0,2.0,A,1.59,4.15,5.95,1.61,4.28,6.0,1.58,3.98,5.58,,,,4.0,18:30,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,28/04/2024,15:00,Flamengo RJ,Botafogo RJ,0.0,2.0,A,1.59,4.15,5.95,1.61,4.28,6.0,1.58,3.98,5.58,,,,4.0,20:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Corinthians,Fluminense,3.0,0.0,H,2.2,3.25,3.68,2.28,3.26,3.68,2.19,3.13,3.48,,,,4.0,11:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Corinthians,Fluminense,3.0,0.0,H,2.2,3.25,3.68,2.28,3.26,3.68,2.19,3.13,3.48,,,,4.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Corinthians,Fluminense,3.0,0.0,H,2.2,3.25,3.68,2.28,3.26,3.68,2.19,3.13,3.48,,,,4.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Corinthians,Fluminense,3.0,0.0,H,2.2,3.25,3.68,2.28,3.26,3.68,2.19,3.13,3.48,,,,4.0,18:30,"Fortaleza, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Corinthians,Fluminense,3.0,0.0,H,2.2,3.25,3.68,2.28,3.26,3.68,2.19,3.13,3.48,,,,4.0,18:30,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Corinthians,Fluminense,3.0,0.0,H,2.2,3.25,3.68,2.28,3.26,3.68,2.19,3.13,3.48,,,,4.0,20:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Cruzeiro,Vitoria,3.0,1.0,H,1.55,4.06,6.82,1.6,4.28,6.82,1.53,3.95,6.35,,,,4.0,11:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Cruzeiro,Vitoria,3.0,1.0,H,1.55,4.06,6.82,1.6,4.28,6.82,1.53,3.95,6.35,,,,4.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Cruzeiro,Vitoria,3.0,1.0,H,1.55,4.06,6.82,1.6,4.28,6.82,1.53,3.95,6.35,,,,4.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Cruzeiro,Vitoria,3.0,1.0,H,1.55,4.06,6.82,1.6,4.28,6.82,1.53,3.95,6.35,,,,4.0,18:30,"Fortaleza, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Cruzeiro,Vitoria,3.0,1.0,H,1.55,4.06,6.82,1.6,4.28,6.82,1.53,3.95,6.35,,,,4.0,18:30,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,28/04/2024,20:00,Cruzeiro,Vitoria,3.0,1.0,H,1.55,4.06,6.82,1.6,4.28,6.82,1.53,3.95,6.35,,,,4.0,20:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Fortaleza,Bragantino,1.0,1.0,D,2.26,3.23,3.56,2.3,3.4,3.6,2.2,3.18,3.38,,,,4.0,11:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Fortaleza,Bragantino,1.0,1.0,D,2.26,3.23,3.56,2.3,3.4,3.6,2.2,3.18,3.38,,,,4.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Fortaleza,Bragantino,1.0,1.0,D,2.26,3.23,3.56,2.3,3.4,3.6,2.2,3.18,3.38,,,,4.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Fortaleza,Bragantino,1.0,1.0,D,2.26,3.23,3.56,2.3,3.4,3.6,2.2,3.18,3.38,,,,4.0,18:30,"Fortaleza, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Fortaleza,Bragantino,1.0,1.0,D,2.26,3.23,3.56,2.3,3.4,3.6,2.2,3.18,3.38,,,,4.0,18:30,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Fortaleza,Bragantino,1.0,1.0,D,2.26,3.23,3.56,2.3,3.4,3.6,2.2,3.18,3.38,,,,4.0,20:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Juventude,Athletico-PR,1.0,1.0,D,3.02,2.95,2.76,3.06,3.2,2.76,2.91,2.97,2.62,,,,4.0,11:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Juventude,Athletico-PR,1.0,1.0,D,3.02,2.95,2.76,3.06,3.2,2.76,2.91,2.97,2.62,,,,4.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Juventude,Athletico-PR,1.0,1.0,D,3.02,2.95,2.76,3.06,3.2,2.76,2.91,2.97,2.62,,,,4.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Juventude,Athletico-PR,1.0,1.0,D,3.02,2.95,2.76,3.06,3.2,2.76,2.91,2.97,2.62,,,,4.0,18:30,"Fortaleza, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Juventude,Athletico-PR,1.0,1.0,D,3.02,2.95,2.76,3.06,3.2,2.76,2.91,2.97,2.62,,,,4.0,18:30,"Caxias do Sul, Brazil"
Brazil,Serie A,2024,28/04/2024,22:30,Juventude,Athletico-PR,1.0,1.0,D,3.02,2.95,2.76,3.06,3.2,2.76,2.91,2.97,2.62,,,,4.0,20:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,29/04/2024,00:00,Internacional,Atletico GO,1.0,1.0,D,1.57,3.83,7.23,1.58,4.1,7.32,1.53,3.79,6.63,,,,4.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,30/04/2024,00:00,Sao Paulo,Palmeiras,0.0,0.0,D,2.65,2.98,3.12,2.77,3.05,3.15,2.61,2.92,2.98,,,,,,
Brazil,Serie A,2024,04/05/2024,20:00,Fluminense,Atletico-MG,2.0,2.0,D,3.73,3.33,2.15,3.73,3.37,2.26,3.44,3.24,2.16,,,,5.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,04/05/2024,20:00,Fluminense,Atletico-MG,2.0,2.0,D,3.73,3.33,2.15,3.73,3.37,2.26,3.44,3.24,2.16,,,,5.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,04/05/2024,20:00,Fluminense,Atletico-MG,2.0,2.0,D,3.73,3.33,2.15,3.73,3.37,2.26,3.44,3.24,2.16,,,,5.0,21:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,04/05/2024,22:30,Bragantino,Flamengo RJ,1.0,1.0,D,2.82,3.17,2.75,2.9,3.25,2.75,2.8,3.11,2.6,,,,5.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,04/05/2024,22:30,Bragantino,Flamengo RJ,1.0,1.0,D,2.82,3.17,2.75,2.9,3.25,2.75,2.8,3.11,2.6,,,,5.0,18:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,04/05/2024,22:30,Bragantino,Flamengo RJ,1.0,1.0,D,2.82,3.17,2.75,2.9,3.25,2.75,2.8,3.11,2.6,,,,5.0,21:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,05/05/2024,01:00,Corinthians,Fortaleza,0.0,0.0,D,2.15,3.13,4.0,2.21,3.3,4.1,2.13,3.06,3.78,,,,5.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,05/05/2024,01:00,Corinthians,Fortaleza,0.0,0.0,D,2.15,3.13,4.0,2.21,3.3,4.1,2.13,3.06,3.78,,,,5.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,05/05/2024,01:00,Corinthians,Fortaleza,0.0,0.0,D,2.15,3.13,4.0,2.21,3.3,4.1,2.13,3.06,3.78,,,,5.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,05/05/2024,01:00,Corinthians,Fortaleza,0.0,0.0,D,2.15,3.13,4.0,2.21,3.3,4.1,2.13,3.06,3.78,,,,5.0,18:30,Cuiaba
Brazil,Serie A,2024,05/05/2024,20:00,Athletico-PR,Vasco,1.0,0.0,H,1.68,3.83,5.51,1.7,4.05,5.6,1.66,3.73,5.22,,,,5.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,05/05/2024,20:00,Athletico-PR,Vasco,1.0,0.0,H,1.68,3.83,5.51,1.7,4.05,5.6,1.66,3.73,5.22,,,,5.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,05/05/2024,20:00,Athletico-PR,Vasco,1.0,0.0,H,1.68,3.83,5.51,1.7,4.05,5.6,1.66,3.73,5.22,,,,5.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,05/05/2024,20:00,Athletico-PR,Vasco,1.0,0.0,H,1.68,3.83,5.51,1.7,4.05,5.6,1.66,3.73,5.22,,,,5.0,18:30,Cuiaba
Brazil,Serie A,2024,05/05/2024,20:00,Vitoria,Sao Paulo,1.0,3.0,A,3.85,3.05,2.24,3.85,3.25,2.25,3.66,3.04,2.18,,,,5.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,05/05/2024,20:00,Vitoria,Sao Paulo,1.0,3.0,A,3.85,3.05,2.24,3.85,3.25,2.25,3.66,3.04,2.18,,,,5.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,05/05/2024,20:00,Vitoria,Sao Paulo,1.0,3.0,A,3.85,3.05,2.24,3.85,3.25,2.25,3.66,3.04,2.18,,,,5.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,05/05/2024,20:00,Vitoria,Sao Paulo,1.0,3.0,A,3.85,3.05,2.24,3.85,3.25,2.25,3.66,3.04,2.18,,,,5.0,18:30,Cuiaba
Brazil,Serie A,2024,05/05/2024,22:30,Botafogo RJ,Bahia,1.0,2.0,A,2.15,3.55,3.5,2.19,3.63,3.5,2.11,3.48,3.34,,,,5.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,05/05/2024,22:30,Botafogo RJ,Bahia,1.0,2.0,A,2.15,3.55,3.5,2.19,3.63,3.5,2.11,3.48,3.34,,,,5.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,05/05/2024,22:30,Botafogo RJ,Bahia,1.0,2.0,A,2.15,3.55,3.5,2.19,3.63,3.5,2.11,3.48,3.34,,,,5.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,05/05/2024,22:30,Botafogo RJ,Bahia,1.0,2.0,A,2.15,3.55,3.5,2.19,3.63,3.5,2.11,3.48,3.34,,,,5.0,18:30,Cuiaba
Brazil,Serie A,2024,05/05/2024,22:30,Cuiaba,Palmeiras,0.0,2.0,A,5.29,3.15,1.89,5.6,3.45,1.91,4.99,3.18,1.83,,,,5.0,16:00,"Curitiba, Brazil"
Brazil,Serie A,2024,05/05/2024,22:30,Cuiaba,Palmeiras,0.0,2.0,A,5.29,3.15,1.89,5.6,3.45,1.91,4.99,3.18,1.83,,,,5.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,05/05/2024,22:30,Cuiaba,Palmeiras,0.0,2.0,A,5.29,3.15,1.89,5.6,3.45,1.91,4.99,3.18,1.83,,,,5.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,05/05/2024,22:30,Cuiaba,Palmeiras,0.0,2.0,A,5.29,3.15,1.89,5.6,3.45,1.91,4.99,3.18,1.83,,,,5.0,18:30,Cuiaba
Brazil,Serie A,2024,11/05/2024,20:00,Flamengo RJ,Corinthians,2.0,0.0,H,1.6,3.91,6.43,1.65,4.2,6.5,1.59,3.8,6.03,,,,6.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Atletico GO,Cruzeiro,0.0,1.0,A,3.14,3.17,2.51,3.14,3.3,2.8,2.98,3.11,2.48,,,,6.0,16:00,"Goiania, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Atletico GO,Cruzeiro,0.0,1.0,A,3.14,3.17,2.51,3.14,3.3,2.8,2.98,3.11,2.48,,,,6.0,16:00,Fortaleza
Brazil,Serie A,2024,12/05/2024,20:00,Atletico GO,Cruzeiro,0.0,1.0,A,3.14,3.17,2.51,3.14,3.3,2.8,2.98,3.11,2.48,,,,6.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Atletico GO,Cruzeiro,0.0,1.0,A,3.14,3.17,2.51,3.14,3.3,2.8,2.98,3.11,2.48,,,,6.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,12/05/2024,20:00,Atletico GO,Cruzeiro,0.0,1.0,A,3.14,3.17,2.51,3.14,3.3,2.8,2.98,3.11,2.48,,,,6.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Fortaleza,Botafogo RJ,1.0,1.0,D,1.98,3.46,4.15,2.11,3.5,4.28,1.96,3.38,3.97,,,,6.0,16:00,"Goiania, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Fortaleza,Botafogo RJ,1.0,1.0,D,1.98,3.46,4.15,2.11,3.5,4.28,1.96,3.38,3.97,,,,6.0,16:00,Fortaleza
Brazil,Serie A,2024,12/05/2024,20:00,Fortaleza,Botafogo RJ,1.0,1.0,D,1.98,3.46,4.15,2.11,3.5,4.28,1.96,3.38,3.97,,,,6.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Fortaleza,Botafogo RJ,1.0,1.0,D,1.98,3.46,4.15,2.11,3.5,4.28,1.96,3.38,3.97,,,,6.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,12/05/2024,20:00,Fortaleza,Botafogo RJ,1.0,1.0,D,1.98,3.46,4.15,2.11,3.5,4.28,1.96,3.38,3.97,,,,6.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Palmeiras,Athletico-PR,0.0,2.0,A,1.71,3.79,5.26,1.75,3.86,5.26,1.7,3.67,4.96,,,,6.0,16:00,"Goiania, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Palmeiras,Athletico-PR,0.0,2.0,A,1.71,3.79,5.26,1.75,3.86,5.26,1.7,3.67,4.96,,,,6.0,16:00,Fortaleza
Brazil,Serie A,2024,12/05/2024,20:00,Palmeiras,Athletico-PR,0.0,2.0,A,1.71,3.79,5.26,1.75,3.86,5.26,1.7,3.67,4.96,,,,6.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,12/05/2024,20:00,Palmeiras,Athletico-PR,0.0,2.0,A,1.71,3.79,5.26,1.75,3.86,5.26,1.7,3.67,4.96,,,,6.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,12/05/2024,20:00,Palmeiras,Athletico-PR,0.0,2.0,A,1.71,3.79,5.26,1.75,3.86,5.26,1.7,3.67,4.96,,,,6.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,12/05/2024,22:30,Bahia,Bragantino,1.0,0.0,H,1.81,3.77,4.51,1.92,3.87,4.65,1.79,3.7,4.33,,,,6.0,16:00,"Goiania, Brazil"
Brazil,Serie A,2024,12/05/2024,22:30,Bahia,Bragantino,1.0,0.0,H,1.81,3.77,4.51,1.92,3.87,4.65,1.79,3.7,4.33,,,,6.0,16:00,Fortaleza
Brazil,Serie A,2024,12/05/2024,22:30,Bahia,Bragantino,1.0,0.0,H,1.81,3.77,4.51,1.92,3.87,4.65,1.79,3.7,4.33,,,,6.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,12/05/2024,22:30,Bahia,Bragantino,1.0,0.0,H,1.81,3.77,4.51,1.92,3.87,4.65,1.79,3.7,4.33,,,,6.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,12/05/2024,22:30,Bahia,Bragantino,1.0,0.0,H,1.81,3.77,4.51,1.92,3.87,4.65,1.79,3.7,4.33,,,,6.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,12/05/2024,22:30,Vasco,Vitoria,2.0,1.0,H,1.76,3.65,5.18,1.79,3.74,5.18,1.73,3.6,4.89,,,,6.0,16:00,"Goiania, Brazil"
Brazil,Serie A,2024,12/05/2024,22:30,Vasco,Vitoria,2.0,1.0,H,1.76,3.65,5.18,1.79,3.74,5.18,1.73,3.6,4.89,,,,6.0,16:00,Fortaleza
Brazil,Serie A,2024,12/05/2024,22:30,Vasco,Vitoria,2.0,1.0,H,1.76,3.65,5.18,1.79,3.74,5.18,1.73,3.6,4.89,,,,6.0,16:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,12/05/2024,22:30,Vasco,Vitoria,2.0,1.0,H,1.76,3.65,5.18,1.79,3.74,5.18,1.73,3.6,4.89,,,,6.0,18:30,Salvador; Brazil
Brazil,Serie A,2024,12/05/2024,22:30,Vasco,Vitoria,2.0,1.0,H,1.76,3.65,5.18,1.79,3.74,5.18,1.73,3.6,4.89,,,,6.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,14/05/2024,00:00,Sao Paulo,Fluminense,2.0,1.0,H,1.72,3.66,5.45,1.75,3.75,5.5,1.69,3.6,5.15,,,,,,
Brazil,Serie A,2024,01/06/2024,20:00,Gremio,Bragantino,0.0,2.0,A,3.32,3.24,2.36,3.33,3.24,2.45,3.17,3.15,2.34,,,,7.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,01/06/2024,20:00,Gremio,Bragantino,0.0,2.0,A,3.32,3.24,2.36,3.33,3.24,2.45,3.17,3.15,2.34,,,,7.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,01/06/2024,20:00,Gremio,Bragantino,0.0,2.0,A,3.32,3.24,2.36,3.33,3.24,2.45,3.17,3.15,2.34,,,,7.0,18:30,Cuiaba
Brazil,Serie A,2024,01/06/2024,20:00,Gremio,Bragantino,0.0,2.0,A,3.32,3.24,2.36,3.33,3.24,2.45,3.17,3.15,2.34,,,,7.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,01/06/2024,20:00,Gremio,Bragantino,0.0,2.0,A,3.32,3.24,2.36,3.33,3.24,2.45,3.17,3.15,2.34,,,,7.0,?,"Sao Paulo, Brazil"
Brazil,Serie A,2024,01/06/2024,20:00,Vitoria,Atletico GO,0.0,2.0,A,2.24,3.18,3.66,2.31,3.3,3.7,2.2,3.12,3.51,,,,7.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,01/06/2024,20:00,Vitoria,Atletico GO,0.0,2.0,A,2.24,3.18,3.66,2.31,3.3,3.7,2.2,3.12,3.51,,,,7.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,01/06/2024,20:00,Vitoria,Atletico GO,0.0,2.0,A,2.24,3.18,3.66,2.31,3.3,3.7,2.2,3.12,3.51,,,,7.0,18:30,Cuiaba
Brazil,Serie A,2024,01/06/2024,20:00,Vitoria,Atletico GO,0.0,2.0,A,2.24,3.18,3.66,2.31,3.3,3.7,2.2,3.12,3.51,,,,7.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,01/06/2024,20:00,Vitoria,Atletico GO,0.0,2.0,A,2.24,3.18,3.66,2.31,3.3,3.7,2.2,3.12,3.51,,,,7.0,?,"Sao Paulo, Brazil"
Brazil,Serie A,2024,01/06/2024,22:30,Cuiaba,Internacional,0.0,1.0,A,3.87,3.04,2.24,3.9,3.14,2.32,3.67,2.97,2.21,,,,7.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,01/06/2024,22:30,Cuiaba,Internacional,0.0,1.0,A,3.87,3.04,2.24,3.9,3.14,2.32,3.67,2.97,2.21,,,,7.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,01/06/2024,22:30,Cuiaba,Internacional,0.0,1.0,A,3.87,3.04,2.24,3.9,3.14,2.32,3.67,2.97,2.21,,,,7.0,18:30,Cuiaba
Brazil,Serie A,2024,01/06/2024,22:30,Cuiaba,Internacional,0.0,1.0,A,3.87,3.04,2.24,3.9,3.14,2.32,3.67,2.97,2.21,,,,7.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,01/06/2024,22:30,Cuiaba,Internacional,0.0,1.0,A,3.87,3.04,2.24,3.9,3.14,2.32,3.67,2.97,2.21,,,,7.0,?,"Sao Paulo, Brazil"
Brazil,Serie A,2024,01/06/2024,22:30,Fluminense,Juventude,1.0,1.0,D,1.59,4.11,6.04,1.6,4.32,6.2,1.56,4.04,5.8,,,,7.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,01/06/2024,22:30,Fluminense,Juventude,1.0,1.0,D,1.59,4.11,6.04,1.6,4.32,6.2,1.56,4.04,5.8,,,,7.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,01/06/2024,22:30,Fluminense,Juventude,1.0,1.0,D,1.59,4.11,6.04,1.6,4.32,6.2,1.56,4.04,5.8,,,,7.0,18:30,Cuiaba
Brazil,Serie A,2024,01/06/2024,22:30,Fluminense,Juventude,1.0,1.0,D,1.59,4.11,6.04,1.6,4.32,6.2,1.56,4.04,5.8,,,,7.0,18:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,01/06/2024,22:30,Fluminense,Juventude,1.0,1.0,D,1.59,4.11,6.04,1.6,4.32,6.2,1.56,4.04,5.8,,,,7.0,?,"Sao Paulo, Brazil"
Brazil,Serie A,2024,02/06/2024,01:00,Corinthians,Botafogo RJ,0.0,1.0,A,2.15,3.33,3.73,2.22,3.35,3.85,2.14,3.23,3.51,,,,7.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,02/06/2024,01:00,Corinthians,Botafogo RJ,0.0,1.0,A,2.15,3.33,3.73,2.22,3.35,3.85,2.14,3.23,3.51,,,,7.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,02/06/2024,01:00,Corinthians,Botafogo RJ,0.0,1.0,A,2.15,3.33,3.73,2.22,3.35,3.85,2.14,3.23,3.51,,,,7.0,16:00,"Criciuma, Brazil"
Brazil,Serie A,2024,02/06/2024,01:00,Corinthians,Botafogo RJ,0.0,1.0,A,2.15,3.33,3.73,2.22,3.35,3.85,2.14,3.23,3.51,,,,7.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,02/06/2024,01:00,Corinthians,Botafogo RJ,0.0,1.0,A,2.15,3.33,3.73,2.22,3.35,3.85,2.14,3.23,3.51,,,,7.0,18:30,Fortaleza
Brazil,Serie A,2024,02/06/2024,20:00,Atletico-MG,Bahia,1.0,1.0,D,1.81,3.71,4.7,1.84,3.8,5.0,1.77,3.63,4.49,,,,7.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,02/06/2024,20:00,Atletico-MG,Bahia,1.0,1.0,D,1.81,3.71,4.7,1.84,3.8,5.0,1.77,3.63,4.49,,,,7.0,16:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,02/06/2024,20:00,Atletico-MG,Bahia,1.0,1.0,D,1.81,3.71,4.7,1.84,3.8,5.0,1.77,3.63,4.49,,,,7.0,16:00,"Criciuma, Brazil"
Brazil,Serie A,2024,02/06/2024,20:00,Atletico-MG,Bahia,1.0,1.0,D,1.81,3.71,4.7,1.84,3.8,5.0,1.77,3.63,4.49,,,,7.0,16:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,02/06/2024,20:00,Atletico-MG,Bahia,1.0,1.0,D,1.81,3.71,4.7,1.84,3.8,5.0,1.77,3.63,4.49,,,,7.0,18:30,Fortaleza
Brazil,Serie A,2024,02/06/2024,20:00,Criciuma,Palmeiras,1.0,2.0,A,4.89,3.38,1.87,4.98,3.39,1.95,4.61,3.28,1.86,,,,7.0,18:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,02/06/2024,20:00,Criciuma,Palmeiras,1.0,2.0,A,4.89,3.38,1.87,4.98,3.39,1.95,4.61,3.28,1.86,,,,7.0,16:00,"Belo Horizonte, Brazil"
